citation_id,source_url,title,collision_node_count,root_cause,notes
157/2016/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--116689,"Nghị định số 157/2016/NĐ-CP Sửa đổi, bổ sung Nghị định số 150/2006/NĐ-CP ngày 12 tháng 12 năm 2006 quy định chi tiết và hướng dẫn thi hành một số điều Pháp lệnh Cựu chiến binh",9,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
175/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--179092,"Nghị định số 175/2025/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 10/2022/NĐ-CP ngày 15 tháng 01 năm 2022 của Chính phủ quy định về lệ phí trước bạ;",9,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
96/2010/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--25986,"Nghị định số 96/2010/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 115/2005/NĐ-CP ngày 05 tháng 9 năm 2005 của Chính phủ quy định cơ chế tự chủ, tự chịu trách nhiệm của tổ chức khoa học và công nghệ công lập và Nghị định số 80/2007/NĐ-CP ngày 19 tháng 5 năm 2007 của Chính phủ về doanh nghiệp khoa học và công nghệ",9,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
22/2000/PL-UBTVQH10,https://vbpl.vn/van-ban/chi-tiet/van-ban--5777,"Pháp lệnh số 22/2000/PL-UBTVQH10 Sửa đổi, bổ sung một số điều của Pháp lệnh Chống tham nhũng",9,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
86/2020/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--143473,"Nghị định số 86/2020/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 171/2016/NĐ-CP ngày 27 tháng 12 năm 2016 của Chính phủ về đăng ký, xóa đăng ký và mua, bán, đóng mới tàu biển",9,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
09/2024/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--166094,"Nghị định số 09/2024/NĐ-CP Sửa đổi, bổ sung một số điều Nghị định số 144/2016/NĐ-CP ngày 01 tháng 11 năm 2016 của Chính phủ quy định một số cơ chế đặc thù về đầu tư, tài chính, ngân sách và phân cấp quản lý đối với thành phố Đà Nẵng",9,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
09/2022/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--152572,"Nghị định số 09/2022/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 95/2020/NĐ-CP ngày 24 tháng 8 năm 2020 của Chính phủ hướng dẫn thực hiện về đấu thầu mua sắm theo Hiệp định Đối tác Toàn diện và Tiến bộ xuyên Thái Bình Dương để hướng dẫn thực hiện về đấu thầu mua sắm theo Hiệp định Đối tác Toàn diện và Tiến bộ xuyên Thái Bình Dương, Hiệp định Thương mại tự do giữa Cộng hòa xã hội chủ nghĩa Việt Nam và Liên minh Châu Âu, Hiệp định Thương mại tự do giữa Việt Nam và Liên hiệp Vương quốc Anh và Bắc Ai-len",9,nfd_unicode_normalization,"raw_source.fullText is Unicode NFD (decomposed combining marks), not NFC; parser regex literals (e.g. DIEU_KHOAN_PATTERN) are NFC and silently fail to match, absorbing a whole Điều/heading into the previous one. See §16."
177/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--179011,"Nghị định số 177/2025/NĐ-CP Sửa đổi, bổ sung các Nghị định trong lĩnh vực thỏa thuận quốc tế; xử lý một số vấn đề liên quan đến việc tổ chức chính quyền địa phương 02 cấp và sắp xếp tổ chức bộ máy trong lĩnh vực thỏa thuận quốc tế",8,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
114/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--be185af0-5a40-11f1-bb12-7175cfe94852,"Nghị định 114/2026/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 87/2024/NĐ-CP ngày 12 tháng 7 năm 2024 của Chính phủ quy định xử phạt vi phạm hành chính trong quản lý giá",8,inline_thousands_separator,"Same thousands-separator digit collision as §12b (KHOAN_PATTERN matching <digits>.), but occurring inline in prose (e.g. penalty/fine amounts like 110.000 đồng) rather than inside a table."
21/2026/NQ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--10e9ebf0-5108-11f1-bd77-79d6d3728b07,"Nghị quyết Cắt giảm, đơn giản hóa điều kiện kinh doanh, thủ tục hành chính và phân cấp thẩm quyền thực hiện thủ tục hành chính trong lĩnh vực y tế",8,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
159/2024/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--173535,"Nghị định số 159/2024/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 01/2019/NĐ-CP ngày 01 tháng 01 năm 2019 của Chính phủ về Kiểm lâm và Lực lượng chuyên trách bảo vệ rừng",8,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
23-CP (vbpl-10712),https://vbpl.vn/van-ban/chi-tiet/van-ban--10712,Nghị định số 23-CP Về việc thành lập Trung tâm khoa học xã hội và nhân văn Quốc gia,8,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
71/2014/QH13,https://vbpl.vn/van-ban/chi-tiet/van-ban--40742,"Luật Sửa đổi, bổ sung một số điều của các luật về thuế số 71/2014/QH13",8,nfd_unicode_normalization,"raw_source.fullText is Unicode NFD (decomposed combining marks), not NFC; parser regex literals (e.g. DIEU_KHOAN_PATTERN) are NFC and silently fail to match, absorbing a whole Điều/heading into the previous one. See §16."
03/CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--8779,"Nghị định số 03/CP Về việc thành lập quận Thủ Đức, quận 2, quận 7, quận 9, quận 12 và thành lập các phường thuộc các quận mới - Thành phố Hồ Chí Minh",8,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
21/2024/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--173642,"Nghị định số 21/2024/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 51/2016/NĐ-CP ngày 13 tháng 6 năm 2016 của Chính phủ quy định quản lý lao động, tiền lương và tiền thưởng đối với người lao động làm việc trong công ty trách nhiệm hữu hạn một thành viên do Nhà nước nắm giữ 100% vốn điều lệ và Nghị định số 52/2016/NĐ-CP ngày 13 tháng 6 năm 2016 của Chính phủ quy định tiền lương, thù lao, tiền thưởng đối với người quản lý công ty trách nhiệm hữu hạn một thành viên do Nhà nước nắm giữ 100% vốn điều lệ",8,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
168/2024/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--173920,"Nghị định số 168/2024/NĐ-CP Quy định xử phạt vi phạm hành chính về trật tự, an toàn giao thông trong lĩnh vực giao thông đường bộ; trừ điểm, phục hồi điểm giấy phép lái xe",8,sec15_residual_not_resynced,Contains literal shadow-node text (Điều khoản được sửa đổi) already root-caused/fixed in §15 at extraction time; simply not yet re-synced since the fix shipped.
58/2015/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--67804,"Nghị định số 58/2015/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 192/2013/NĐ-CP ngày 21 tháng 11 năm 2013 của Chính phủ quy định việc xử phạt vi phạm hành chính trong lĩnh vực quản lý, sử dụng tài sản nhà nước; thực hành tiết kiệm, chống lãng phí; dự trữ quốc gia; kho bạc nhà nước",7,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
115/2018/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--137210,Nghị định số 115/2018/NĐ-CP quy định xử phạt vi phạm hành chính về an toàn thực phẩm,7,sec15_residual_not_resynced,Contains literal shadow-node text (Điều khoản được sửa đổi) already root-caused/fixed in §15 at extraction time; simply not yet re-synced since the fix shipped.
56/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--0af799b0-58e5-11f1-b525-01b75a85cf57,Nghị định 56/2026/NĐ-CP Biểu thuế nhập khẩu ưu đãi đặc biệt của Việt Nam để thực hiện Bản Thỏa thuận thúc đẩy thương mại song phương giữa Chính phủ nước Cộng hòa xã hội chủ nghĩa Việt Nam và Chính phủ Vương quốc Campuchia giai đoạn 2025 - 2026,7,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
80/2023/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--164893,"Nghị định số 80/2023/NĐ-CP sửa đổi, bổ sung một số điều của Nghị định số 95/2021/NĐ-CP ngày 01 tháng 11 năm 2021 và Nghị định số 83/2014/NĐ-CP ngày 03 tháng 9 năm 2014 của Chính phủ về kinh doanh xăng dầu",7,nfd_unicode_normalization,"raw_source.fullText is Unicode NFD (decomposed combining marks), not NFC; parser regex literals (e.g. DIEU_KHOAN_PATTERN) are NFC and silently fail to match, absorbing a whole Điều/heading into the previous one. See §16."
83/2023/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--165030,"Nghị định số 83/2023/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 95/2018/NĐ-CP ngày 30 tháng 6 năm 2018 của Chính phủ quy định về phát hành, đăng ký, lưu ký, niêm yết và giao dịch công cụ nợ của Chính phủ trên thị trường chứng khoán",7,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
45/2019/QH14,https://vbpl.vn/van-ban/chi-tiet/van-ban--139264,Bộ Luật lao động số 45/2019/QH14,7,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
8/CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--10411,"Nghị định số 8/CP Về nhiệm vụ, quyền hạn và tổ chức bộ máy của Bộ Lâm nghiệp",7,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
